date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,result,home_elo_date_used,home_elo_rank,home_elo,home_elo_avg_rank,home_elo_avg_rating,home_elo_matches_total,home_elo_wins,home_elo_losses,home_elo_draws,home_elo_goals_for,home_elo_goals_against,home_is_host,away_elo_date_used,away_elo_rank,away_elo,away_elo_avg_rank,away_elo_avg_rating,away_elo_matches_total,away_elo_wins,away_elo_losses,away_elo_draws,away_elo_goals_for,away_elo_goals_against,away_is_host,elo_advantage,elo_rank_advantage,elo_avg_rating_advantage,elo_win_rate_home,elo_win_rate_away,elo_win_rate_advantage,home_elo_was_filled,away_elo_was_filled
2022-03-24,Solomon Islands,Tahiti,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,48,2022-02-10,142.0,141.0,-1.0,1072.78,1072.78,2022-02-10,159.0,159.0,0.0,1014.27,1014.27,17.0,58.50999999999999,1,2017-12-15,,1196.0,,,,,,,,,,2017-03-23,,1250.0,,,,,,,,,,-54.0,,,,,,1,1
2022-03-24,China PR,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,1,2022,0,1,49,2022-02-10,75.0,74.0,-1.0,1313.81,1337.33,2022-02-10,53.0,51.0,-2.0,1433.95,1434.71,-22.0,-120.1400000000001,0,2021-06-07,,1473.0,,,,,,,,,,2021-12-31,54.0,1629.0,76.0,1495.0,762.0,368.0,219.0,175.0,1204.0,819.0,0.0,-156.0,,,,0.4829396325459317,,1,0
2022-03-24,Sweden,Czech Republic,1.0,0.0,FIFA World Cup qualification,Stockholm,Sweden,0,2022,0,1,50,2022-02-10,17.0,18.0,1.0,1588.26,1588.26,2022-02-10,31.0,32.0,1.0,1510.42,1510.42,14.0,77.83999999999992,1,2021-12-31,24.0,1820.0,16.0,1798.0,1073.0,526.0,318.0,229.0,2143.0,1418.0,0.0,2020-10-07,,1744.0,,,,,,,,,,76.0,,,0.4902143522833178,,,0,1
2022-03-24,South Korea,Iran,2.0,0.0,FIFA World Cup qualification,Seoul,South Korea,0,2022,0,1,51,2022-02-10,29.0,33.0,4.0,1522.85,1507.24,2022-02-10,21.0,21.0,0.0,1572.89,1557.58,-8.0,-50.04000000000019,1,2021-12-31,28.0,1788.0,35.0,1682.0,988.0,536.0,209.0,243.0,1788.0,904.0,0.0,2021-12-31,20.0,1837.0,41.0,1650.0,613.0,347.0,122.0,144.0,1160.0,477.0,0.0,-49.0,-8.0,32.0,0.5425101214574899,0.566068515497553,-0.0235583940400631,0,0
2022-03-24,Iraq,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,1,2022,0,1,52,2022-02-10,74.0,75.0,1.0,1325.44,1333.03,2022-02-10,69.0,69.0,0.0,1353.1,1350.39,-5.0,-27.65999999999985,1,2021-12-31,68.0,1551.0,46.0,1624.0,702.0,329.0,176.0,197.0,1123.0,654.0,0.0,2021-06-07,,1474.0,,,,,,,,,,77.0,,,0.4686609686609687,,,0,1
2022-03-24,Lebanon,Syria,0.0,3.0,FIFA World Cup qualification,Sidon,Lebanon,0,2022,0,1,53,2022-02-10,95.0,95.0,0.0,1228.97,1233.0,2022-02-10,91.0,86.0,-5.0,1251.22,1268.54,-4.0,-22.25,-1,2019-11-19,,1407.0,,,,,,,,,,2021-06-07,,1481.0,,,,,,,,,,-74.0,,,,,,1,1
2022-03-24,Costa Rica,Canada,1.0,0.0,FIFA World Cup qualification,San José,Costa Rica,0,2022,0,1,54,2022-02-10,42.0,49.0,7.0,1464.06,1437.43,2022-02-10,33.0,40.0,7.0,1497.82,1462.32,-9.0,-33.75999999999999,1,2018-03-27,,1743.0,,,,,,,,,,2021-12-31,29.0,1784.0,49.0,1591.0,431.0,163.0,170.0,98.0,543.0,567.0,1.0,-41.0,,,,0.3781902552204176,,1,0
2022-03-24,Panama,Honduras,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,0,2022,0,1,55,2022-02-10,63.0,63.0,0.0,1375.56,1379.34,2022-02-10,78.0,76.0,-2.0,1303.96,1332.16,15.0,71.59999999999991,0,2021-12-31,57.0,1627.0,102.0,1344.0,523.0,165.0,231.0,127.0,633.0,821.0,0.0,2021-03-28,,1604.0,,,,,,,,,,23.0,,,0.3154875717017208,,,0,1
2022-03-24,Mexico,United States,0.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,0,2022,0,1,56,2022-02-10,12.0,14.0,2.0,1647.9,1638.3,2022-02-10,13.0,11.0,-2.0,1643.34,1648.51,1.0,4.560000000000173,0,2021-12-31,19.0,1839.0,20.0,1781.0,953.0,496.0,241.0,216.0,1719.0,988.0,1.0,2021-12-31,14.0,1858.0,41.0,1636.0,757.0,334.0,265.0,158.0,1124.0,1001.0,1.0,-19.0,-5.0,145.0,0.5204616998950682,0.4412153236459709,0.0792463762490972,0,0
2022-03-24,Jamaica,El Salvador,1.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,0,2022,0,1,57,2022-02-10,62.0,57.0,-5.0,1378.62,1412.13,2022-02-10,70.0,70.0,0.0,1346.04,1349.47,8.0,32.57999999999993,0,2021-06-07,,1578.0,,,,,,,,,,2021-03-28,,1466.0,,,,,,,,,,112.0,,,,,,1,1
2022-03-24,Australia,Japan,0.0,2.0,FIFA World Cup qualification,Sydney,Australia,0,2022,0,1,58,2022-02-10,37.0,35.0,-2.0,1486.86,1484.88,2022-02-10,23.0,26.0,3.0,1549.82,1531.53,-14.0,-62.96000000000004,-1,2021-12-31,34.0,1735.0,35.0,1668.0,586.0,297.0,167.0,122.0,1203.0,675.0,0.0,2021-12-31,33.0,1760.0,63.0,1450.0,776.0,367.0,248.0,161.0,1364.0,945.0,0.0,-25.0,-1.0,218.0,0.5068259385665529,0.4729381443298969,0.033887794236656,0,0
2022-03-24,Wales,Austria,2.0,1.0,FIFA World Cup qualification,Cardiff,Wales,0,2022,0,1,59,2022-02-10,20.0,19.0,-1.0,1578.01,1578.01,2022-02-10,30.0,31.0,1.0,1511.56,1511.56,10.0,66.45000000000005,1,2021-11-13,,1827.0,,,,,,,,,,2021-12-31,36.0,1730.0,20.0,1810.0,819.0,344.0,299.0,176.0,1467.0,1277.0,0.0,97.0,,,,0.42002442002442,,1,0
2022-03-25,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,0,2022,0,1,60,2022-02-10,4.0,5.0,1.0,1766.99,1750.51,2022-02-10,58.0,59.0,1.0,1411.45,1409.14,54.0,355.54,1,2021-12-31,3.0,2101.0,5.0,1982.0,1056.0,568.0,223.0,265.0,1991.0,1112.0,0.0,2020-11-17,,1801.0,,,,,,,,,,300.0,,,0.5378787878787878,,,0,1
2022-03-25,Ghana,Nigeria,0.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,0,2022,0,1,61,2022-02-10,61.0,52.0,-9.0,1381.45,1428.97,2022-02-10,32.0,36.0,4.0,1509.91,1478.78,-29.0,-128.46000000000004,0,2021-12-31,63.0,1600.0,40.0,1657.0,726.0,354.0,192.0,180.0,1182.0,752.0,0.0,2021-11-13,,1657.0,,,,,,,,,,-57.0,,,0.4876033057851239,,,0,1
2022-03-25,Mali,Tunisia,0.0,1.0,FIFA World Cup qualification,Bamako,Mali,0,2022,0,1,62,2022-02-10,48.0,53.0,5.0,1446.49,1427.98,2022-02-10,36.0,30.0,-6.0,1489.92,1512.72,-12.0,-43.430000000000064,-1,2020-11-17,,1574.0,,,,,,,,,,2021-12-31,53.0,1638.0,47.0,1614.0,712.0,298.0,215.0,199.0,1020.0,797.0,0.0,-64.0,,,,0.4185393258426966,,1,0
2022-03-25,DR Congo,Morocco,1.0,1.0,FIFA World Cup qualification,Kinshasa,DR Congo,0,2022,0,1,63,2022-02-10,66.0,64.0,-2.0,1369.53,1375.64,2022-02-10,24.0,28.0,4.0,1547.42,1529.93,-42.0,-177.8900000000001,0,2021-12-31,79.0,1509.0,61.0,1558.0,496.0,201.0,158.0,137.0,774.0,607.0,0.0,2021-12-31,31.0,1764.0,44.0,1647.0,658.0,315.0,158.0,185.0,972.0,579.0,0.0,-255.0,-48.0,-89.0,0.4052419354838709,0.4787234042553192,-0.0734814687714482,0,0
2022-03-25,Egypt,Senegal,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,0,2022,0,1,64,2022-02-10,34.0,45.0,11.0,1497.05,1451.77,2022-02-10,18.0,20.0,2.0,1587.78,1561.68,-16.0,-90.73000000000002,1,2021-12-31,50.0,1658.0,36.0,1662.0,822.0,412.0,207.0,203.0,1452.0,877.0,0.0,2021-12-31,42.0,1702.0,58.0,1578.0,641.0,277.0,186.0,178.0,851.0,632.0,0.0,-44.0,-8.0,84.0,0.5012165450121655,0.4321372854914196,0.0690792595207458,0,0
2022-03-25,Cameroon,Algeria,0.0,1.0,FIFA World Cup qualification,Douala,Cameroon,0,2022,0,1,65,2022-02-10,38.0,50.0,12.0,1480.82,1437.35,2022-02-10,43.0,29.0,-14.0,1460.93,1516.51,5.0,19.889999999999876,-1,2021-11-13,,1588.0,,,,,,,,,,2021-12-31,26.0,1799.0,48.0,1617.0,629.0,271.0,188.0,170.0,934.0,658.0,0.0,-211.0,,,,0.4308426073131955,,1,0
2022-03-27,New Zealand,Tahiti,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,66,2022-02-10,111.0,110.0,-1.0,1161.66,1165.81,2022-02-10,159.0,159.0,0.0,1014.27,1014.27,48.0,147.3900000000001,1,2021-12-31,73.0,1528.0,66.0,1497.0,396.0,162.0,162.0,72.0,684.0,604.0,0.0,2017-03-23,,1250.0,,,,,,,,,,278.0,,,0.4090909090909091,,,0,1
2022-03-27,United States,Panama,5.0,1.0,FIFA World Cup qualification,Orlando,United States,0,2022,0,1,67,2022-02-10,13.0,11.0,-2.0,1643.34,1648.51,2022-02-10,63.0,63.0,0.0,1375.56,1379.34,50.0,267.78,1,2021-12-31,14.0,1858.0,41.0,1636.0,757.0,334.0,265.0,158.0,1124.0,1001.0,1.0,2021-12-31,57.0,1627.0,102.0,1344.0,523.0,165.0,231.0,127.0,633.0,821.0,0.0,231.0,43.0,292.0,0.4412153236459709,0.3154875717017208,0.1257277519442501,0,0
2022-03-27,Solomon Islands,Papua New Guinea,3.0,2.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,68,2022-02-10,142.0,141.0,-1.0,1072.78,1072.78,2022-02-10,165.0,165.0,0.0,990.55,990.55,23.0,82.23000000000002,1,2017-12-15,,1196.0,,,,,,,,,,2022-03-21,,1173.0,,,,,,,,,,23.0,,,,,,1,1
2022-03-27,Canada,Jamaica,4.0,0.0,FIFA World Cup qualification,Toronto,Canada,0,2022,0,1,69,2022-02-10,33.0,40.0,7.0,1497.82,1462.32,2022-02-10,62.0,57.0,-5.0,1378.62,1412.13,29.0,119.20000000000005,1,2021-12-31,29.0,1784.0,49.0,1591.0,431.0,163.0,170.0,98.0,543.0,567.0,1.0,2021-06-07,,1578.0,,,,,,,,,,206.0,,,0.3781902552204176,,,0,1
2022-03-27,El Salvador,Costa Rica,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,0,2022,0,1,70,2022-02-10,70.0,70.0,0.0,1346.04,1349.47,2022-02-10,42.0,49.0,7.0,1464.06,1437.43,-28.0,-118.01999999999998,-1,2021-03-28,,1466.0,,,,,,,,,,2018-03-27,,1743.0,,,,,,,,,,-277.0,,,,,,1,1
2022-03-27,Honduras,Mexico,0.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,0,2022,0,1,71,2022-02-10,78.0,76.0,-2.0,1303.96,1332.16,2022-02-10,12.0,14.0,2.0,1647.9,1638.3,-66.0,-343.94000000000005,-1,2021-03-28,,1604.0,,,,,,,,,,2021-12-31,19.0,1839.0,20.0,1781.0,953.0,496.0,241.0,216.0,1719.0,988.0,1.0,-235.0,,,,0.5204616998950682,,1,0
2022-03-29,Saudi Arabia,Australia,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2022,0,1,72,2022-02-10,53.0,51.0,-2.0,1433.95,1434.71,2022-02-10,37.0,35.0,-2.0,1486.86,1484.88,-16.0,-52.909999999999854,1,2021-12-31,54.0,1629.0,76.0,1495.0,762.0,368.0,219.0,175.0,1204.0,819.0,0.0,2021-12-31,34.0,1735.0,35.0,1668.0,586.0,297.0,167.0,122.0,1203.0,675.0,0.0,-106.0,-20.0,-173.0,0.4829396325459317,0.5068259385665529,-0.0238863060206211,0,0
2022-03-29,Portugal,North Macedonia,2.0,0.0,FIFA World Cup qualification,Porto,Portugal,0,2022,0,1,73,2022-02-10,8.0,8.0,0.0,1660.25,1660.25,2022-02-10,67.0,67.0,0.0,1367.23,1367.23,59.0,293.02,1,2021-12-31,8.0,1972.0,19.0,1788.0,642.0,311.0,180.0,151.0,1092.0,738.0,0.0,2021-03-28,,1562.0,,,,,,,,,,410.0,,,0.484423676012461,,,0,1
2022-03-29,Poland,Sweden,2.0,0.0,FIFA World Cup qualification,Chorzów,Poland,0,2022,0,1,74,2022-02-10,28.0,27.0,-1.0,1530.62,1530.62,2022-02-10,17.0,18.0,1.0,1588.26,1588.26,-11.0,-57.6400000000001,1,2021-10-09,,1782.0,,,,,,,,,,2021-12-31,24.0,1820.0,16.0,1798.0,1073.0,526.0,318.0,229.0,2143.0,1418.0,0.0,-38.0,,,,0.4902143522833178,,1,0
2022-03-29,Chile,Uruguay,0.0,2.0,FIFA World Cup qualification,Santiago,Chile,0,2022,0,1,75,2022-02-10,26.0,24.0,-2.0,1543.16,1543.42,2022-02-10,16.0,17.0,1.0,1614.05,1596.66,-10.0,-70.88999999999987,-1,2020-11-17,,1813.0,,,,,,,,,,2021-12-31,17.0,1847.0,12.0,1874.0,969.0,422.0,312.0,235.0,1537.0,1221.0,0.0,-34.0,,,,0.435500515995872,,1,0
2022-03-29,Venezuela,Colombia,0.0,1.0,FIFA World Cup qualification,Guayana,Venezuela,0,2022,0,1,76,2022-02-10,58.0,59.0,1.0,1411.45,1409.14,2022-02-10,19.0,16.0,-3.0,1585.89,1607.15,-39.0,-174.44000000000003,-1,2020-11-17,,1801.0,,,,,,,,,,2021-12-31,13.0,1904.0,51.0,1603.0,598.0,235.0,196.0,167.0,752.0,700.0,0.0,-103.0,,,,0.3929765886287625,,1,0
2022-03-29,Bolivia,Brazil,0.0,4.0,FIFA World Cup qualification,La Paz,Bolivia,0,2022,0,1,77,2022-02-10,76.0,77.0,1.0,1308.12,1324.21,2022-02-10,2.0,2.0,0.0,1823.42,1826.35,-74.0,-515.3000000000002,-1,2020-11-17,,1582.0,,,,,,,,,,2021-12-31,1.0,2149.0,4.0,1996.0,1017.0,645.0,161.0,211.0,2201.0,909.0,0.0,-567.0,,,,0.6342182890855457,,1,0
2022-03-29,Peru,Paraguay,2.0,0.0,FIFA World Cup qualification,Lima,Peru,0,2022,0,1,78,2022-02-10,22.0,22.0,0.0,1563.45,1551.15,2022-02-10,50.0,43.0,-7.0,1440.53,1454.52,28.0,122.92000000000009,1,2020-11-17,,1792.0,,,,,,,,,,2021-12-31,37.0,1729.0,23.0,1755.0,745.0,262.0,285.0,198.0,965.0,1065.0,0.0,63.0,,,,0.3516778523489933,,1,0
2022-03-29,Ecuador,Argentina,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,0,2022,0,1,79,2022-02-10,44.0,46.0,2.0,1458.63,1448.27,2022-02-10,4.0,5.0,1.0,1766.99,1750.51,-40.0,-308.3599999999999,0,2021-12-31,16.0,1849.0,67.0,1507.0,548.0,164.0,246.0,138.0,670.0,871.0,0.0,2021-12-31,3.0,2101.0,5.0,1982.0,1056.0,568.0,223.0,265.0,1991.0,1112.0,0.0,-252.0,-13.0,-475.0,0.2992700729927007,0.5378787878787878,-0.2386087148860871,0,0
2022-03-29,Oman,China PR,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,0,2022,0,1,80,2022-02-10,79.0,79.0,0.0,1301.0,1306.01,2022-02-10,75.0,74.0,-1.0,1313.81,1337.33,-4.0,-12.809999999999944,1,2021-06-07,,1496.0,,,,,,,,,,2021-06-07,,1473.0,,,,,,,,,,23.0,,,,,,1,1
2022-03-29,United Arab Emirates,South Korea,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,0,2022,0,1,81,2022-02-10,69.0,69.0,0.0,1353.1,1350.39,2022-02-10,29.0,33.0,4.0,1522.85,1507.24,-40.0,-169.75,1,2021-06-07,,1474.0,,,,,,,,,,2021-12-31,28.0,1788.0,35.0,1682.0,988.0,536.0,209.0,243.0,1788.0,904.0,0.0,-314.0,,,,0.5425101214574899,,1,0
2022-03-29,Syria,Iraq,1.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,1,2022,0,1,82,2022-02-10,91.0,86.0,-5.0,1251.22,1268.54,2022-02-10,74.0,75.0,1.0,1325.44,1333.03,-17.0,-74.22000000000003,0,2021-06-07,,1481.0,,,,,,,,,,2021-12-31,68.0,1551.0,46.0,1624.0,702.0,329.0,176.0,197.0,1123.0,654.0,0.0,-70.0,,,,0.4686609686609687,,1,0
2022-03-29,Iran,Lebanon,2.0,0.0,FIFA World Cup qualification,Mashhad,Iran,0,2022,0,1,83,2022-02-10,21.0,21.0,0.0,1572.89,1557.58,2022-02-10,95.0,95.0,0.0,1228.97,1233.0,74.0,343.9200000000001,1,2021-12-31,20.0,1837.0,41.0,1650.0,613.0,347.0,122.0,144.0,1160.0,477.0,0.0,2019-11-19,,1407.0,,,,,,,,,,430.0,,,0.566068515497553,,,0,1
2022-03-29,Tunisia,Mali,0.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,0,2022,0,1,84,2022-02-10,36.0,30.0,-6.0,1489.92,1512.72,2022-02-10,48.0,53.0,5.0,1446.49,1427.98,12.0,43.430000000000064,0,2021-12-31,53.0,1638.0,47.0,1614.0,712.0,298.0,215.0,199.0,1020.0,797.0,0.0,2020-11-17,,1574.0,,,,,,,,,,64.0,,,0.4185393258426966,,,0,1
2022-03-29,Senegal,Egypt,1.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,0,2022,0,1,85,2022-02-10,18.0,20.0,2.0,1587.78,1561.68,2022-02-10,34.0,45.0,11.0,1497.05,1451.77,16.0,90.73000000000002,1,2021-12-31,42.0,1702.0,58.0,1578.0,641.0,277.0,186.0,178.0,851.0,632.0,0.0,2021-12-31,50.0,1658.0,36.0,1662.0,822.0,412.0,207.0,203.0,1452.0,877.0,0.0,44.0,8.0,-84.0,0.4321372854914196,0.5012165450121655,-0.0690792595207458,0,0
2022-03-29,Nigeria,Ghana,1.0,1.0,FIFA World Cup qualification,Abuja,Nigeria,0,2022,0,1,86,2022-02-10,32.0,36.0,4.0,1509.91,1478.78,2022-02-10,61.0,52.0,-9.0,1381.45,1428.97,29.0,128.46000000000004,0,2021-11-13,,1657.0,,,,,,,,,,2021-12-31,63.0,1600.0,40.0,1657.0,726.0,354.0,192.0,180.0,1182.0,752.0,0.0,57.0,,,,0.4876033057851239,,1,0
2022-03-29,Morocco,DR Congo,4.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,0,2022,0,1,87,2022-02-10,24.0,28.0,4.0,1547.42,1529.93,2022-02-10,66.0,64.0,-2.0,1369.53,1375.64,42.0,177.8900000000001,1,2021-12-31,31.0,1764.0,44.0,1647.0,658.0,315.0,158.0,185.0,972.0,579.0,0.0,2021-12-31,79.0,1509.0,61.0,1558.0,496.0,201.0,158.0,137.0,774.0,607.0,0.0,255.0,48.0,89.0,0.4787234042553192,0.4052419354838709,0.0734814687714482,0,0
2022-03-29,Algeria,Cameroon,1.0,2.0,FIFA World Cup qualification,Blida,Algeria,0,2022,0,1,88,2022-02-10,43.0,29.0,-14.0,1460.93,1516.51,2022-02-10,38.0,50.0,12.0,1480.82,1437.35,-5.0,-19.889999999999876,-1,2021-12-31,26.0,1799.0,48.0,1617.0,629.0,271.0,188.0,170.0,934.0,658.0,0.0,2021-11-13,,1588.0,,,,,,,,,,211.0,,,0.4308426073131955,,,0,1
2022-03-29,Japan,Vietnam,1.0,1.0,FIFA World Cup qualification,Saitama,Japan,0,2022,0,1,89,2022-02-10,23.0,26.0,3.0,1549.82,1531.53,2022-02-10,98.0,98.0,0.0,1218.55,1212.54,75.0,331.27,0,2021-12-31,33.0,1760.0,63.0,1450.0,776.0,367.0,248.0,161.0,1364.0,945.0,0.0,2021-06-07,,1425.0,,,,,,,,,,335.0,,,0.4729381443298969,,,0,1
2022-03-30,Solomon Islands,New Zealand,0.0,5.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,90,2022-02-10,142.0,141.0,-1.0,1072.78,1072.78,2022-02-10,111.0,110.0,-1.0,1161.66,1165.81,-31.0,-88.88000000000011,-1,2017-12-15,,1196.0,,,,,,,,,,2021-12-31,73.0,1528.0,66.0,1497.0,396.0,162.0,162.0,72.0,684.0,604.0,0.0,-332.0,,,,0.4090909090909091,,1,0
2022-03-30,Mexico,El Salvador,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,0,2022,0,1,91,2022-02-10,12.0,14.0,2.0,1647.9,1638.3,2022-02-10,70.0,70.0,0.0,1346.04,1349.47,58.0,301.8600000000001,1,2021-12-31,19.0,1839.0,20.0,1781.0,953.0,496.0,241.0,216.0,1719.0,988.0,1.0,2021-03-28,,1466.0,,,,,,,,,,373.0,,,0.5204616998950682,,,0,1
2022-03-30,Costa Rica,United States,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,0,2022,0,1,92,2022-02-10,42.0,49.0,7.0,1464.06,1437.43,2022-02-10,13.0,11.0,-2.0,1643.34,1648.51,-29.0,-179.27999999999997,1,2018-03-27,,1743.0,,,,,,,,,,2021-12-31,14.0,1858.0,41.0,1636.0,757.0,334.0,265.0,158.0,1124.0,1001.0,1.0,-115.0,,,,0.4412153236459709,,1,0
2022-03-30,Panama,Canada,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,0,2022,0,1,93,2022-02-10,63.0,63.0,0.0,1375.56,1379.34,2022-02-10,33.0,40.0,7.0,1497.82,1462.32,-30.0,-122.26,1,2021-12-31,57.0,1627.0,102.0,1344.0,523.0,165.0,231.0,127.0,633.0,821.0,0.0,2021-12-31,29.0,1784.0,49.0,1591.0,431.0,163.0,170.0,98.0,543.0,567.0,1.0,-157.0,-28.0,-247.0,0.3154875717017208,0.3781902552204176,-0.0627026835186968,0,0
2022-03-30,Jamaica,Honduras,2.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,0,2022,0,1,94,2022-02-10,62.0,57.0,-5.0,1378.62,1412.13,2022-02-10,78.0,76.0,-2.0,1303.96,1332.16,16.0,74.65999999999985,1,2021-06-07,,1578.0,,,,,,,,,,2021-03-28,,1604.0,,,,,,,,,,-26.0,,,,,,1,1
2022-06-01,Scotland,Ukraine,1.0,3.0,FIFA World Cup qualification,Glasgow,Scotland,0,2022,0,1,95,2022-03-31,39.0,40.0,1.0,1472.66,1471.82,2022-03-31,27.0,27.0,0.0,1535.08,1535.08,-12.0,-62.419999999999845,-1,2021-12-31,38.0,1728.0,13.0,1883.0,822.0,393.0,250.0,179.0,1428.0,1010.0,0.0,2021-10-09,,1814.0,,,,,,,,,,-86.0,,,0.4781021897810219,,,0,1
2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,0,2022,0,1,96,2022-03-31,18.0,20.0,2.0,1588.08,1578.01,2022-03-31,27.0,27.0,0.0,1535.08,1535.08,9.0,53.0,1,2021-11-13,,1827.0,,,,,,,,,,2021-10-09,,1814.0,,,,,,,,,,13.0,,,,,,1,1
2022-06-07,United Arab Emirates,Australia,1.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,97,2022-03-31,68.0,69.0,1.0,1356.99,1353.1,2022-03-31,42.0,37.0,-5.0,1462.29,1486.86,-26.0,-105.29999999999995,-1,2021-06-07,,1474.0,,,,,,,,,,2021-12-31,34.0,1735.0,35.0,1668.0,586.0,297.0,167.0,122.0,1203.0,675.0,0.0,-261.0,,,,0.5068259385665529,,1,0
2022-06-13,Australia,Peru,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,98,2022-03-31,42.0,37.0,-5.0,1462.29,1486.86,2022-03-31,22.0,22.0,0.0,1562.32,1563.45,-20.0,-100.02999999999996,0,2021-12-31,34.0,1735.0,35.0,1668.0,586.0,297.0,167.0,122.0,1203.0,675.0,0.0,2020-11-17,,1792.0,,,,,,,,,,-57.0,,,0.5068259385665529,,,0,1
2022-06-14,Costa Rica,New Zealand,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,99,2022-03-31,31.0,42.0,11.0,1503.09,1464.06,2022-03-31,101.0,111.0,10.0,1206.07,1161.66,70.0,297.02,1,2018-03-27,,1743.0,,,,,,,,,,2021-12-31,73.0,1528.0,66.0,1497.0,396.0,162.0,162.0,72.0,684.0,604.0,0.0,215.0,,,,0.4090909090909091,,1,0
2022-11-20,Qatar,Ecuador,0.0,2.0,FIFA World Cup,Al Khor,Qatar,0,2022,1,0,100,2022-03-31,51.0,52.0,1.0,1441.41,1437.91,2022-03-31,46.0,44.0,-2.0,1452.63,1458.63,-5.0,-11.220000000000027,-1,2021-12-31,49.0,1663.0,95.0,1404.0,633.0,263.0,209.0,161.0,904.0,736.0,0.0,2021-12-31,16.0,1849.0,67.0,1507.0,548.0,164.0,246.0,138.0,670.0,871.0,0.0,-186.0,-33.0,-103.0,0.4154818325434439,0.2992700729927007,0.1162117595507431,0,0
2022-11-21,Senegal,Netherlands,0.0,2.0,FIFA World Cup,Doha,Qatar,1,2022,1,0,101,2022-03-31,20.0,18.0,-2.0,1584.16,1587.78,2022-03-31,10.0,10.0,0.0,1658.66,1653.73,-10.0,-74.5,-1,2021-12-31,42.0,1702.0,58.0,1578.0,641.0,277.0,186.0,178.0,851.0,632.0,0.0,2021-12-31,12.0,1929.0,15.0,1843.0,850.0,435.0,231.0,184.0,1771.0,1088.0,0.0,-227.0,-30.0,-265.0,0.4321372854914196,0.5117647058823529,-0.0796274203909332,0,0
2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,1,2022,1,0,102,2022-03-31,5.0,5.0,0.0,1761.71,1755.52,2022-03-31,21.0,21.0,0.0,1564.49,1572.89,16.0,197.22000000000003,1,2021-12-31,6.0,2031.0,4.0,1983.0,1108.0,652.0,205.0,251.0,2615.0,1080.0,0.0,2021-12-31,20.0,1837.0,41.0,1650.0,613.0,347.0,122.0,144.0,1160.0,477.0,0.0,194.0,14.0,333.0,0.5884476534296029,0.566068515497553,0.0223791379320499,0,0
2022-11-21,United States,Wales,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,1,2022,1,0,103,2022-03-31,15.0,13.0,-2.0,1633.72,1643.34,2022-03-31,18.0,20.0,2.0,1588.08,1578.01,3.0,45.6400000000001,0,2021-12-31,14.0,1858.0,41.0,1636.0,757.0,334.0,265.0,158.0,1124.0,1001.0,1.0,2022-06-14,,1822.0,,,,,,,,,,36.0,,,0.4412153236459709,,,0,1
